Fix All Errors Report
 = = = = = = = = = = = = = = = = = = = = = 

Total Issues Found: 65909
Summary by Type:
  License Header: 41
  Markdown: 488
  MyPy: 2
  NotificationsReport: 1
  Type Check: 1
  Unit Tests: 10
  Whitespace: 65366

Details:
[OPEN] Whitespace | C:\Users\kdejo\DEV\DebVisor\action_audit_report.json:1 | Trailing whitespace
[OPEN] Whitespace | C:\Users\kdejo\DEV\DebVisor\action_audit_report.json:254 | Trailing whitespace
[OPEN] Whitespace | C:\Users\kdejo\DEV\DebVisor\action_audit_report.json:255 | Trailing whitespace
[OPEN] Whitespace | C:\Users\kdejo\DEV\DebVisor\action_audit_report.json:256 | Trailing whitespace
[OPEN] Whitespace | C:\Users\kdejo\DEV\DebVisor\action_audit_report.json:257 | Trailing whitespace
[OPEN] Whitespace | C:\Users\kdejo\DEV\DebVisor\action_audit_report.json:258 | Trailing whitespace
[OPEN] Whitespace | C:\Users\kdejo\DEV\DebVisor\action_audit_report.json:259 | Trailing whitespace
[OPEN] Whitespace | C:\Users\kdejo\DEV\DebVisor\action_audit_report.json:260 | Trailing whitespace
[OPEN] Whitespace | C:\Users\kdejo\DEV\DebVisor\action_audit_report.json:261 | Trailing whitespace
[OPEN] Whitespace | C:\Users\kdejo\DEV\DebVisor\action_audit_report.json:262 | Trailing whitespace
[OPEN] Whitespace | C:\Users\kdejo\DEV\DebVisor\action_audit_report.json:263 | Trailing whitespace
[OPEN] Whitespace | C:\Users\kdejo\DEV\DebVisor\action_audit_report.json:264 | Trailing whitespace
[OPEN] Whitespace | C:\Users\kdejo\DEV\DebVisor\action_audit_report.json:265 | Trailing whitespace
[OPEN] Whitespace | C:\Users\kdejo\DEV\DebVisor\action_audit_report.json:266 | Trailing whitespace
[OPEN] Whitespace | C:\Users\kdejo\DEV\DebVisor\action_audit_report.json:267 | Trailing whitespace
[OPEN] Whitespace | C:\Users\kdejo\DEV\DebVisor\action_audit_report.json:268 | Trailing whitespace
[OPEN] Whitespace | C:\Users\kdejo\DEV\DebVisor\action_audit_report.json:269 | Trailing whitespace
[OPEN] Whitespace | C:\Users\kdejo\DEV\DebVisor\action_audit_report.json:270 | Trailing whitespace
[OPEN] Whitespace | C:\Users\kdejo\DEV\DebVisor\action_audit_report.json:271 | Trailing whitespace
[OPEN] Whitespace | C:\Users\kdejo\DEV\DebVisor\action_audit_report.json:272 | Trailing whitespace
[OPEN] Whitespace | C:\Users\kdejo\DEV\DebVisor\action_audit_report.json:273 | Trailing whitespace
[OPEN] Whitespace | C:\Users\kdejo\DEV\DebVisor\action_audit_report.json:274 | Trailing whitespace
[OPEN] Whitespace | C:\Users\kdejo\DEV\DebVisor\action_audit_report.json:275 | Trailing whitespace
[OPEN] Whitespace | C:\Users\kdejo\DEV\DebVisor\action_audit_report.json:276 | Trailing whitespace
[OPEN] Whitespace | C:\Users\kdejo\DEV\DebVisor\action_audit_report.json:277 | Trailing whitespace
[OPEN] Whitespace | C:\Users\kdejo\DEV\DebVisor\action_audit_report.json:278 | Trailing whitespace
[OPEN] Whitespace | C:\Users\kdejo\DEV\DebVisor\action_audit_report.json:279 | Trailing whitespace
[OPEN] Whitespace | C:\Users\kdejo\DEV\DebVisor\action_audit_report.json:280 | Trailing whitespace
[OPEN] Whitespace | C:\Users\kdejo\DEV\DebVisor\action_audit_report.json:281 | Trailing whitespace
[OPEN] Whitespace | C:\Users\kdejo\DEV\DebVisor\action_audit_report.json:282 | Trailing whitespace
[OPEN] Whitespace | C:\Users\kdejo\DEV\DebVisor\action_audit_report.json:283 | Trailing whitespace
[OPEN] Whitespace | C:\Users\kdejo\DEV\DebVisor\action_audit_report.json:284 | Trailing whitespace
[OPEN] Whitespace | C:\Users\kdejo\DEV\DebVisor\action_audit_report.json:285 | Trailing whitespace
[OPEN] Whitespace | C:\Users\kdejo\DEV\DebVisor\action_audit_report.json:286 | Trailing whitespace
[OPEN] Whitespace | C:\Users\kdejo\DEV\DebVisor\action_audit_report.json:287 | Trailing whitespace
[OPEN] Whitespace | C:\Users\kdejo\DEV\DebVisor\action_audit_report.json:288 | Trailing whitespace
[OPEN] Whitespace | C:\Users\kdejo\DEV\DebVisor\action_audit_report.json:289 | Trailing whitespace
[OPEN] Whitespace | C:\Users\kdejo\DEV\DebVisor\action_audit_report.json:290 | Trailing whitespace
[OPEN] Whitespace | C:\Users\kdejo\DEV\DebVisor\action_audit_report.json:291 | Trailing whitespace
[OPEN] Whitespace | C:\Users\kdejo\DEV\DebVisor\action_audit_report.json:292 | Trailing whitespace
[OPEN] Whitespace | C:\Users\kdejo\DEV\DebVisor\action_audit_report.json:293 | Trailing whitespace
[OPEN] Whitespace | C:\Users\kdejo\DEV\DebVisor\action_audit_report.json:294 | Trailing whitespace
[OPEN] Whitespace | C:\Users\kdejo\DEV\DebVisor\action_audit_report.json:295 | Trailing whitespace
[OPEN] Whitespace | C:\Users\kdejo\DEV\DebVisor\action_audit_report.json:296 | Trailing whitespace
[OPEN] Whitespace | C:\Users\kdejo\DEV\DebVisor\action_audit_report.json:297 | Trailing whitespace
[OPEN] Whitespace | C:\Users\kdejo\DEV\DebVisor\action_audit_report.json:298 | Trailing whitespace
[OPEN] Whitespace | C:\Users\kdejo\DEV\DebVisor\action_audit_report.json:299 | Trailing whitespace
[OPEN] Whitespace | C:\Users\kdejo\DEV\DebVisor\action_audit_report.json:300 | Trailing whitespace
[OPEN] Whitespace | C:\Users\kdejo\DEV\DebVisor\action_audit_report.json:301 | Trailing whitespace
[OPEN] Whitespace | C:\Users\kdejo\DEV\DebVisor\action_audit_report.json:302 | Trailing whitespace
[OPEN] Whitespace | C:\Users\kdejo\DEV\DebVisor\action_audit_report.json:303 | Trailing whitespace
[OPEN] Whitespace | C:\Users\kdejo\DEV\DebVisor\action_audit_report.json:304 | Trailing whitespace
[OPEN] Whitespace | C:\Users\kdejo\DEV\DebVisor\action_audit_report.json:305 | Trailing whitespace
[OPEN] Whitespace | C:\Users\kdejo\DEV\DebVisor\action_audit_report.json:306 | Trailing whitespace
[OPEN] Whitespace | C:\Users\kdejo\DEV\DebVisor\action_audit_report.json:307 | Trailing whitespace
[OPEN] Whitespace | C:\Users\kdejo\DEV\DebVisor\action_audit_report.json:308 | Trailing whitespace
[OPEN] Whitespace | C:\Users\kdejo\DEV\DebVisor\action_audit_report.json:309 | Trailing whitespace
[OPEN] Whitespace | C:\Users\kdejo\DEV\DebVisor\action_audit_report.json:310 | Trailing whitespace
[OPEN] Whitespace | C:\Users\kdejo\DEV\DebVisor\action_audit_report.json:311 | Trailing whitespace
[OPEN] Whitespace | C:\Users\kdejo\DEV\DebVisor\action_audit_report.json:312 | Trailing whitespace
[OPEN] Whitespace | C:\Users\kdejo\DEV\DebVisor\action_audit_report.json:313 | Trailing whitespace
[OPEN] Whitespace | C:\Users\kdejo\DEV\DebVisor\action_audit_report.json:314 | Trailing whitespace
[OPEN] Whitespace | C:\Users\kdejo\DEV\DebVisor\action_audit_report.json:315 | Trailing whitespace
[OPEN] Whitespace | C:\Users\kdejo\DEV\DebVisor\action_audit_report.json:316 | Trailing whitespace
[OPEN] Whitespace | C:\Users\kdejo\DEV\DebVisor\action_audit_report.json:317 | Trailing whitespace
[OPEN] Whitespace | C:\Users\kdejo\DEV\DebVisor\action_audit_report.json:318 | Trailing whitespace
[OPEN] Whitespace | C:\Users\kdejo\DEV\DebVisor\action_audit_report.json:319 | Trailing whitespace
[OPEN] Whitespace | C:\Users\kdejo\DEV\DebVisor\action_audit_report.json:320 | Trailing whitespace
[OPEN] Whitespace | C:\Users\kdejo\DEV\DebVisor\action_audit_report.json:321 | Trailing whitespace
[OPEN] Whitespace | C:\Users\kdejo\DEV\DebVisor\action_audit_report.json:322 | Trailing whitespace
[OPEN] Whitespace | C:\Users\kdejo\DEV\DebVisor\action_audit_report.json:323 | Trailing whitespace
[OPEN] Whitespace | C:\Users\kdejo\DEV\DebVisor\action_audit_report.json:324 | Trailing whitespace
[OPEN] Whitespace | C:\Users\kdejo\DEV\DebVisor\action_audit_report.json:325 | Trailing whitespace
[OPEN] Whitespace | C:\Users\kdejo\DEV\DebVisor\action_audit_report.json:326 | Trailing whitespace
[OPEN] Whitespace | C:\Users\kdejo\DEV\DebVisor\action_audit_report.json:327 | Trailing whitespace
[OPEN] Whitespace | C:\Users\kdejo\DEV\DebVisor\action_audit_report.json:328 | Trailing whitespace
[OPEN] Whitespace | C:\Users\kdejo\DEV\DebVisor\action_audit_report.json:329 | Trailing whitespace
[OPEN] Whitespace | C:\Users\kdejo\DEV\DebVisor\action_audit_report.json:330 | Trailing whitespace
[OPEN] Whitespace | C:\Users\kdejo\DEV\DebVisor\action_audit_report.json:331 | Trailing whitespace
[OPEN] Whitespace | C:\Users\kdejo\DEV\DebVisor\action_audit_report.json:332 | Trailing whitespace
[OPEN] Whitespace | C:\Users\kdejo\DEV\DebVisor\action_audit_report.json:333 | Trailing whitespace
[OPEN] Whitespace | C:\Users\kdejo\DEV\DebVisor\action_audit_report.json:334 | Trailing whitespace
[OPEN] Whitespace | C:\Users\kdejo\DEV\DebVisor\action_audit_report.json:335 | Trailing whitespace
[OPEN] Whitespace | C:\Users\kdejo\DEV\DebVisor\action_audit_report.json:336 | Trailing whitespace
[OPEN] Whitespace | C:\Users\kdejo\DEV\DebVisor\action_audit_report.json:337 | Trailing whitespace
[OPEN] Whitespace | C:\Users\kdejo\DEV\DebVisor\action_audit_report.json:338 | Trailing whitespace
[OPEN] Whitespace | C:\Users\kdejo\DEV\DebVisor\action_audit_report.json:339 | Trailing whitespace
[OPEN] Whitespace | C:\Users\kdejo\DEV\DebVisor\action_audit_report.json:340 | Trailing whitespace
[OPEN] Whitespace | C:\Users\kdejo\DEV\DebVisor\action_audit_report.json:341 | Trailing whitespace
[OPEN] Whitespace | C:\Users\kdejo\DEV\DebVisor\action_audit_report.json:342 | Trailing whitespace
[OPEN] Whitespace | C:\Users\kdejo\DEV\DebVisor\action_audit_report.json:343 | Trailing whitespace
[OPEN] Whitespace | C:\Users\kdejo\DEV\DebVisor\action_audit_report.json:344 | Trailing whitespace
[OPEN] Whitespace | C:\Users\kdejo\DEV\DebVisor\action_audit_report.json:345 | Trailing whitespace
[OPEN] Whitespace | C:\Users\kdejo\DEV\DebVisor\action_audit_report.json:346 | Trailing whitespace
[OPEN] Whitespace | C:\Users\kdejo\DEV\DebVisor\action_audit_report.json:347 | Trailing whitespace
[OPEN] Whitespace | C:\Users\kdejo\DEV\DebVisor\action_audit_report.json:348 | Trailing whitespace
[OPEN] Whitespace | C:\Users\kdejo\DEV\DebVisor\action_audit_report.json:349 | Trailing whitespace
[OPEN] Whitespace | C:\Users\kdejo\DEV\DebVisor\action_audit_report.json:350 | Trailing whitespace
[OPEN] Whitespace | C:\Users\kdejo\DEV\DebVisor\action_audit_report.json:351 | Trailing whitespace
[OPEN] Whitespace | C:\Users\kdejo\DEV\DebVisor\action_audit_report.json:352 | Trailing whitespace
[OPEN] Whitespace | C:\Users\kdejo\DEV\DebVisor\action_audit_report.json:353 | Trailing whitespace
[OPEN] Whitespace | C:\Users\kdejo\DEV\DebVisor\action_audit_report.json:354 | Trailing whitespace
[OPEN] Whitespace | C:\Users\kdejo\DEV\DebVisor\action_audit_report.json:355 | Trailing whitespace
[OPEN] Whitespace | C:\Users\kdejo\DEV\DebVisor\action_audit_report.json:356 | Trailing whitespace
[OPEN] Whitespace | C:\Users\kdejo\DEV\DebVisor\action_audit_report.json:357 | Trailing whitespace
[OPEN] Whitespace | C:\Users\kdejo\DEV\DebVisor\action_audit_report.json:358 | Trailing whitespace
[OPEN] Whitespace | C:\Users\kdejo\DEV\DebVisor\action_audit_report.json:359 | Trailing whitespace
[OPEN] Whitespace | C:\Users\kdejo\DEV\DebVisor\action_audit_report.json:360 | Trailing whitespace
[OPEN] Whitespace | C:\Users\kdejo\DEV\DebVisor\action_audit_report.json:361 | Trailing whitespace
[OPEN] Whitespace | C:\Users\kdejo\DEV\DebVisor\action_audit_report.json:362 | Trailing whitespace
[OPEN] Whitespace | C:\Users\kdejo\DEV\DebVisor\action_audit_report.json:363 | Trailing whitespace
[OPEN] Whitespace | C:\Users\kdejo\DEV\DebVisor\action_audit_report.json:364 | Trailing whitespace
[OPEN] Whitespace | C:\Users\kdejo\DEV\DebVisor\action_audit_report.json:365 | Trailing whitespace
[OPEN] Whitespace | C:\Users\kdejo\DEV\DebVisor\action_audit_report.json:366 | Trailing whitespace
[OPEN] Whitespace | C:\Users\kdejo\DEV\DebVisor\action_audit_report.json:367 | Trailing whitespace
[OPEN] Whitespace | C:\Users\kdejo\DEV\DebVisor\action_audit_report.json:368 | Trailing whitespace
[OPEN] Whitespace | C:\Users\kdejo\DEV\DebVisor\action_audit_report.json:369 | Trailing whitespace
[OPEN] Whitespace | C:\Users\kdejo\DEV\DebVisor\action_audit_report.json:370 | Trailing whitespace
[OPEN] Whitespace | C:\Users\kdejo\DEV\DebVisor\action_audit_report.json:371 | Trailing whitespace
[OPEN] Whitespace | C:\Users\kdejo\DEV\DebVisor\action_audit_report.json:372 | Trailing whitespace
[OPEN] Whitespace | C:\Users\kdejo\DEV\DebVisor\action_audit_report.json:373 | Trailing whitespace
[OPEN] Whitespace | C:\Users\kdejo\DEV\DebVisor\action_audit_report.json:374 | Trailing whitespace
[OPEN] Whitespace | C:\Users\kdejo\DEV\DebVisor\action_audit_report.json:375 | Trailing whitespace
[OPEN] Whitespace | C:\Users\kdejo\DEV\DebVisor\action_audit_report.json:376 | Trailing whitespace
[OPEN] Whitespace | C:\Users\kdejo\DEV\DebVisor\action_audit_report.json:377 | Trailing whitespace
[OPEN] Whitespace | C:\Users\kdejo\DEV\DebVisor\action_audit_report.json:378 | Trailing whitespace
[OPEN] Whitespace | C:\Users\kdejo\DEV\DebVisor\action_audit_report.json:379 | Trailing whitespace
[OPEN] Whitespace | C:\Users\kdejo\DEV\DebVisor\action_audit_report.json:380 | Trailing whitespace
[OPEN] Whitespace | C:\Users\kdejo\DEV\DebVisor\action_audit_report.json:381 | Trailing whitespace
[OPEN] Whitespace | C:\Users\kdejo\DEV\DebVisor\action_audit_report.json:382 | Trailing whitespace
[OPEN] Whitespace | C:\Users\kdejo\DEV\DebVisor\action_audit_report.json:383 | Trailing whitespace
[OPEN] Whitespace | C:\Users\kdejo\DEV\DebVisor\action_audit_report.json:384 | Trailing whitespace
[OPEN] Whitespace | C:\Users\kdejo\DEV\DebVisor\action_audit_report.json:385 | Trailing whitespace
[OPEN] Whitespace | C:\Users\kdejo\DEV\DebVisor\action_audit_report.json:386 | Trailing whitespace
[OPEN] Whitespace | C:\Users\kdejo\DEV\DebVisor\action_audit_report.json:387 | Trailing whitespace
[OPEN] Whitespace | C:\Users\kdejo\DEV\DebVisor\action_audit_report.json:388 | Trailing whitespace
[OPEN] Whitespace | C:\Users\kdejo\DEV\DebVisor\action_audit_report.json:389 | Trailing whitespace
[OPEN] Whitespace | C:\Users\kdejo\DEV\DebVisor\action_audit_report.json:390 | Trailing whitespace
[OPEN] Whitespace | C:\Users\kdejo\DEV\DebVisor\action_audit_report.json:391 | Trailing whitespace
[OPEN] Whitespace | C:\Users\kdejo\DEV\DebVisor\action_audit_report.json:392 | Trailing whitespace
[OPEN] Whitespace | C:\Users\kdejo\DEV\DebVisor\action_audit_report.json:393 | Trailing whitespace
[OPEN] Whitespace | C:\Users\kdejo\DEV\DebVisor\action_audit_report.json:394 | Trailing whitespace
[OPEN] Whitespace | C:\Users\kdejo\DEV\DebVisor\action_audit_report.json:395 | Trailing whitespace
[OPEN] Whitespace | C:\Users\kdejo\DEV\DebVisor\action_audit_report.json:396 | Trailing whitespace
[OPEN] Whitespace | C:\Users\kdejo\DEV\DebVisor\action_audit_report.json:397 | Trailing whitespace
[OPEN] Whitespace | C:\Users\kdejo\DEV\DebVisor\action_audit_report.json:398 | Trailing whitespace
[OPEN] Whitespace | C:\Users\kdejo\DEV\DebVisor\action_audit_report.json:399 | Trailing whitespace
[OPEN] Whitespace | C:\Users\kdejo\DEV\DebVisor\action_audit_report.json:400 | Trailing whitespace
[OPEN] Whitespace | C:\Users\kdejo\DEV\DebVisor\action_audit_report.json:401 | Trailing whitespace
[OPEN] Whitespace | C:\Users\kdejo\DEV\DebVisor\action_audit_report.json:402 | Trailing whitespace
[OPEN] Whitespace | C:\Users\kdejo\DEV\DebVisor\action_audit_report.json:403 | Trailing whitespace
[OPEN] Whitespace | C:\Users\kdejo\DEV\DebVisor\action_audit_report.json:404 | Trailing whitespace
[OPEN] Whitespace | C:\Users\kdejo\DEV\DebVisor\action_audit_report.json:405 | Trailing whitespace
[OPEN] Whitespace | C:\Users\kdejo\DEV\DebVisor\action_audit_report.json:406 | Trailing whitespace
[OPEN] Whitespace | C:\Users\kdejo\DEV\DebVisor\action_audit_report.json:407 | Trailing whitespace
[OPEN] Whitespace | C:\Users\kdejo\DEV\DebVisor\action_audit_report.json:408 | Trailing whitespace
[OPEN] Whitespace | C:\Users\kdejo\DEV\DebVisor\action_audit_report.json:409 | Trailing whitespace
[OPEN] Whitespace | C:\Users\kdejo\DEV\DebVisor\action_audit_report.json:410 | Trailing whitespace
[OPEN] Whitespace | C:\Users\kdejo\DEV\DebVisor\action_audit_report.json:411 | Trailing whitespace
[OPEN] Whitespace | C:\Users\kdejo\DEV\DebVisor\action_audit_report.json:412 | Trailing whitespace
[OPEN] Whitespace | C:\Users\kdejo\DEV\DebVisor\action_audit_report.json:413 | Trailing whitespace
[OPEN] Whitespace | C:\Users\kdejo\DEV\DebVisor\action_audit_report.json:414 | Trailing whitespace
[OPEN] Whitespace | C:\Users\kdejo\DEV\DebVisor\action_audit_report.json:415 | Trailing whitespace
[OPEN] Whitespace | C:\Users\kdejo\DEV\DebVisor\action_audit_report.json:416 | Trailing whitespace
[OPEN] Whitespace | C:\Users\kdejo\DEV\DebVisor\action_audit_report.json:417 | Trailing whitespace
[OPEN] Whitespace | C:\Users\kdejo\DEV\DebVisor\action_audit_report.json:418 | Trailing whitespace
[OPEN] Whitespace | C:\Users\kdejo\DEV\DebVisor\action_audit_report.json:419 | Trailing whitespace
[OPEN] Whitespace | C:\Users\kdejo\DEV\DebVisor\action_audit_report.json:420 | Trailing whitespace
[OPEN] Whitespace | C:\Users\kdejo\DEV\DebVisor\action_audit_report.json:421 | Trailing whitespace
[OPEN] Whitespace | C:\Users\kdejo\DEV\DebVisor\action_audit_report.json:422 | Trailing whitespace
[OPEN] Whitespace | C:\Users\kdejo\DEV\DebVisor\action_audit_report.json:423 | Trailing whitespace
[OPEN] Whitespace | C:\Users\kdejo\DEV\DebVisor\action_audit_report.json:424 | Trailing whitespace
[OPEN] Whitespace | C:\Users\kdejo\DEV\DebVisor\action_audit_report.json:425 | Trailing whitespace
[OPEN] Whitespace | C:\Users\kdejo\DEV\DebVisor\action_audit_report.json:426 | Trailing whitespace
[OPEN] Whitespace | C:\Users\kdejo\DEV\DebVisor\action_audit_report.json:427 | Trailing whitespace
[OPEN] Whitespace | C:\Users\kdejo\DEV\DebVisor\action_audit_report.json:428 | Trailing whitespace
[OPEN] Whitespace | C:\Users\kdejo\DEV\DebVisor\action_audit_report.json:429 | Trailing whitespace
[OPEN] Whitespace | C:\Users\kdejo\DEV\DebVisor\action_audit_report.json:430 | Trailing whitespace
[OPEN] Whitespace | C:\Users\kdejo\DEV\DebVisor\action_audit_report.json:431 | Trailing whitespace
[OPEN] Whitespace | C:\Users\kdejo\DEV\DebVisor\action_audit_report.json:432 | Trailing whitespace
[OPEN] Whitespace | C:\Users\kdejo\DEV\DebVisor\action_audit_report.json:433 | Trailing whitespace
[OPEN] Whitespace | C:\Users\kdejo\DEV\DebVisor\action_audit_report.json:434 | Trailing whitespace
[OPEN] Whitespace | C:\Users\kdejo\DEV\DebVisor\action_audit_report.json:435 | Trailing whitespace
[OPEN] Whitespace | C:\Users\kdejo\DEV\DebVisor\action_audit_report.json:436 | Trailing whitespace
[OPEN] Whitespace | C:\Users\kdejo\DEV\DebVisor\action_audit_report.json:437 | Trailing whitespace
[OPEN] Whitespace | C:\Users\kdejo\DEV\DebVisor\action_audit_report.json:438 | Trailing whitespace
[OPEN] Whitespace | C:\Users\kdejo\DEV\DebVisor\action_audit_report.json:439 | Trailing whitespace
[OPEN] Whitespace | C:\Users\kdejo\DEV\DebVisor\action_audit_report.json:440 | Trailing whitespace
[OPEN] Whitespace | C:\Users\kdejo\DEV\DebVisor\action_audit_report.json:441 | Trailing whitespace
[OPEN] Whitespace | C:\Users\kdejo\DEV\DebVisor\action_audit_report.json:442 | Trailing whitespace
[OPEN] Whitespace | C:\Users\kdejo\DEV\DebVisor\action_audit_report.json:443 | Trailing whitespace
[OPEN] Whitespace | C:\Users\kdejo\DEV\DebVisor\action_audit_report.json:444 | Trailing whitespace
[OPEN] Whitespace | C:\Users\kdejo\DEV\DebVisor\action_audit_report.json:445 | Trailing whitespace
[OPEN] Whitespace | C:\Users\kdejo\DEV\DebVisor\action_audit_report.json:446 | Trailing whitespace
[OPEN] Whitespace | C:\Users\kdejo\DEV\DebVisor\action_audit_report.json:447 | Trailing whitespace
[OPEN] Whitespace | C:\Users\kdejo\DEV\DebVisor\action_audit_report.json:448 | Trailing whitespace
[OPEN] Whitespace | C:\Users\kdejo\DEV\DebVisor\action_audit_report.json:449 | Trailing whitespace
[OPEN] Whitespace | C:\Users\kdejo\DEV\DebVisor\action_audit_report.json:450 | Trailing whitespace
[OPEN] Whitespace | C:\Users\kdejo\DEV\DebVisor\action_audit_report.json:451 | Trailing whitespace
[OPEN] Whitespace | C:\Users\kdejo\DEV\DebVisor\action_audit_report.json:452 | Trailing whitespace
[OPEN] Whitespace | C:\Users\kdejo\DEV\DebVisor\action_audit_report.json:453 | Trailing whitespace
[OPEN] Whitespace | C:\Users\kdejo\DEV\DebVisor\action_audit_report.json:454 | Trailing whitespace
[OPEN] Whitespace | C:\Users\kdejo\DEV\DebVisor\action_audit_report.json:455 | Trailing whitespace
[OPEN] Whitespace | C:\Users\kdejo\DEV\DebVisor\action_audit_report.json:456 | Trailing whitespace
